0,neg,neu,pos
check,0.0023333,0.26575,0.065292
cek,0,0,0
ang,0.013875,0.22396,0.0955
%,0.010695,0.29542,0.027241
#times,0,0,1
#thankyou,0,0,1
#couple,0,0,1
raih,0,0,0
loving,0.034458,0.20742,0.091498
langsung,0,0,0
kuis,0,0,0
keren,0,0,0
hadiah,0,0,0
gadget2,0,0,0
diundi,0,0,0
cold,0.0305,0.27208,0.030756
breakfast,0.018792,0.269,0.045583
\u2019,0.023456,0.26605,0.043833
\u044f,0,0.273,0.060333
\u0441,0.009875,0.32346,0
@biskuit_kokola,0,0,0
#throwbackthursday,0,0,1
#tan,0,0,1
#park,0,0,1
#news,1,0,0
#missing,0,0,1
#grateful,0,0,1
help,0.029292,0.24299,0.061055
happens,0.06446,0.22713,0.04175
final,0.020042,0.28149,0.031821
die,0.074542,0.19512,0.063667
cant,0.022396,0.26368,0.047258
call,0.013982,0.26301,0.056341
break,0.024236,0.24681,0.062264
\u0e27,0.015417,0.31792,0
#sunglasses,0,0,1
#paris,0,0,1
#cats,0,0,1
#brown,0,0,1
#afternoon,1,0,0
#100happydays,0,0,0
wanted,0.0206,0.25707,0.055702
todos,0.0051333,0.30556,0.022642
son,0.010445,0.22061,0.10233
ni,0.033278,0.24161,0.058444
\u0432,0.016133,0.27487,0.042333
#wtf,1,0,0
#emotional,0,0,1
white,0.009143,0.25941,0.064786
twitter,0.028597,0.24993,0.054806
news,0.022889,0.271,0.039445
kid,0.032295,0.24401,0.057028
ha,0.02519,0.23116,0.076982
finished,0.016392,0.25489,0.06205
couldn't,0.019183,0.26985,0.0443
broken,0.078555,0.21314,0.041583
\u0e47,0,0.30118,0.032156
@akun_kepo,0,0,0
#lovethem,0,0,1
#italy,0,0,1
#empty,1,0,0
#earth,1,0,0
ur,0.048444,0.25737,0.0275
reason,0.029942,0.23623,0.067165
job,0.034648,0.223,0.075683
college,0.017994,0.24389,0.071487
black,0.034646,0.23234,0.066375
\u00e0,0.039944,0.23406,0.059167
#triste,0,0,1
#mylife,0,0,1
#lucky,0,0,1
#long,0,0,1
#instagramers,0,0,1
#instagirl,0,0,1
#autumn,0,0,1
#2012,0,0,1
what's,0.018166,0.23224,0.08293
used,0.037681,0.26355,0.032146
stay,0.01275,0.26919,0.051389
shot,0.027611,0.25877,0.04695
ok,0.018989,0.27583,0.038478
ng,0.0235,0.18283,0.127
month,0.0057915,0.25996,0.067583
\u0e37,0.0059167,0.29742,0.03
#pizza,0,0,1
#fml,1,0,0
#evening,0,0,1
#animal,0,0,1
wrong,0.058161,0.23679,0.038381
whole,0.006,0.26696,0.060372
truth,0.043589,0.23245,0.057289
todo,0.0165,0.28933,0.0275
q,0.0405,0.23856,0.054278
paul,0,0.10867,0.058
name,0.016611,0.25803,0.058695
loved,0.0030952,0.22947,0.10077
et,0.025375,0.28256,0.025399
afternoon,0.029405,0.28098,0.022943
#color,0,0,1
#anime,1,0,0
try,0.011555,0.27782,0.043958
tarde,0,0.273,0.060333
mejor,0.0265,0.28895,0.017889
ice,0.0081665,0.23878,0.086391
full,0.015809,0.2775,0.040024
fin,0,0.14546,0.021209
cut,0.063972,0.25785,0.011514
#wednesday,0,0,1
#spain,0,0,1
#selca,0,0,1
#feel,0,0,1
#cutie,0,0,1
#concert,0,0,1
#bonding,0,0,1
#bed,0,0,1
triste,0.015834,0.28433,0.033167
quiero,0.030472,0.29036,0.0125
present,0.013125,0.25806,0.062146
nos,0.022666,0.12566,0.01825
mr,0.008479,0.24943,0.075421
memories,0.037186,0.2678,0.028369
este,0,0.33333,0
du,0,0.32619,0.007143
#wish,0,0,1
#random,0,0,1
#mother,1,0,0
#foreveralone,0,0,1
#fall,0,0,1
#fail,1,0,0
#children,0,0,1
mind,0.021625,0.26933,0.042354
least,0.031069,0.25106,0.051208
hotel,0.031097,0.25093,0.051306
comes,0.025253,0.27139,0.036679
anyone,0.0255,0.26236,0.045472
#present,0,0,1
#minion,0,0,0
#lovelife,0,0,1
#blueeyes,0,0,1
gotta,0.0099165,0.2767,0.04675
esto,0.0086111,0.2775,0.047278
enjoying,0,0.14794,0.018722
empty,0.053616,0.2093,0.070436
care,0.0098335,0.25917,0.064334
also,0.009352,0.27472,0.049241
allah,0,0,0
20,0.011983,0.29557,0.025775
#this,0,0,1
#nightout,0,0,1
#moscow,0,0,1
#fit,0,0,1
#december,0,0,1
wonderful,0.020375,0.19679,0.11617
snow,0.0038,0.27753,0.052
shopping,0.0049667,0.262,0.066333
seriously,0.072877,0.22356,0.036898
noite,0.06475,0.23925,0.029333
nights,0.0058333,0.23916,0.088278
far,0.012788,0.24243,0.078121
dear,0.047139,0.21103,0.075167
buenos,0,0.24883,0.084498
12,0.013414,0.24754,0.072376
......,0.024611,0.23581,0.072917
#study,1,0,0
#poor,0,0,1
#mylove,0,0,1
#instaplace,1,0,0
#hat,0,0,1
#goodtime,0,0,1
#child,0,0,1
#airport,1,0,0
wedding,0,0.22056,0.11278
stuff,0.035509,0.2168,0.081028
proud,0.015437,0.21287,0.105
pizza,0.010744,0.26437,0.05825
lonely,0.081568,0.2451,0.0066667
gets,0.0495,0.24525,0.038583
\u2744,0.0064167,0.13258,0.027667
#woman,0,0,1
#tweegram,0,0,1
#merry,0,0,1
#lights,0,0,1
#la,0,0,1
#guy,0,0,1
#gorgeous,0,0,1
#football,0,0,1
#brothers,0,0,1
pero,0.033278,0.23772,0.062332
kind,0.0081467,0.25523,0.069928
hell,0.062765,0.2435,0.027083
everyday,0.050541,0.24233,0.040458
close,0.017563,0.24255,0.073201
change,0.0085835,0.27814,0.046611
buy,0.026431,0.26593,0.040972
boyfriend,0.030054,0.23415,0.069112
bored,0.038429,0.22872,0.066205
anything,0.017792,0.27542,0.040125
^_^,0.015389,0.23522,0.082669
\ud83d\ude2d,0,0.16667,0
#yesterday,0,0,1
#scary,1,0,0
#real,1,0,0
#ouch,1,0,0
#mirror,0,0,1
#lmao,0,0,1
#draw,0,0,1
welcome,0,0.21283,0.1205
short,0.016556,0.28286,0.033861
nada,0.0095835,0.32375,0
il,0.010944,0.29972,0.022667
goes,0.0085952,0.26724,0.0575
during,0.0062085,0.27625,0.050875
blue,0.023,0.2565,0.053834
\u2708,0.010167,0.28811,0.035056
#warm,0,0,1
#vscocam,0,0.33333,0
#longhair,0,0,1
#lastnight,0,0,1
#girlfriend,0,0,1
#eye,0,0,1
wear,0.037606,0.25417,0.04154
walk,0.013125,0.29039,0.029819
shirt,0.0084445,0.26818,0.056713
puppy,0.031953,0.25864,0.042738
knows,0.0039762,0.23434,0.095018
inside,0.051006,0.215,0.067262
hurt,0.05938,0.20149,0.072465
funny,0.023945,0.25709,0.052357
eating,0.01837,0.27466,0.040326
#twitter,0,0,1
#gone,0,0,1
#days,0,0,1
#daughter,0,0,1
#chill,0,0,1
#celebration,0,0,1
#big,0,0,1
#believe,0,0,1
trip,0.014833,0.26424,0.054259
hour,0.025555,0.27115,0.036652
favourite,0.032028,0.25918,0.042094
boa,0.10608,0.22725,0
#princess,0,0,1
#pout,0,0,1
#orange,0,0,1
#favorite,0,0,1
#dubai,0,0,1
#childhood,0,0,1
starbucks,0.0074667,0.30733,0.018533
once,0.058075,0.2428,0.032475
happen,0.012917,0.28983,0.030583
f,0.00625,0.24789,0.079194
enough,0,0.2825,0.050833
club,0.010032,0.27824,0.045064
#very,1,0,0
#train,0,0,1
#tonight,0,0,1
#reality,1,0,0
#navidad,0,0,1
#natural,0,0,1
#money,1,0,0
#instaplaceapp,0,0,0
#instahappy,0,0,1
#dad,0,0,1
young,0.064945,0.21303,0.055305
talk,0.024097,0.27049,0.03875
money,0.038044,0.25399,0.0413
mean,0.015067,0.2673,0.050967
instagram,0.0285,0.28581,0.019022
faces,0.018079,0.24068,0.074548
evening,0,0.21772,0.11561
drink,0.015111,0.26582,0.052403
cont,0.013442,0.14091,0.012311
beauty,0,0.21937,0.11397
bar,0.025128,0.2569,0.051329
1st,0.009,0.14613,0.011541
#tv,0,0,1
#son,0,0,1
#potd,1,0,0
#painting,0,0.16667,0
#it,0,0,1
#hospital,0,0,1
#cut,0,0,1
#class,1,0,0
video,0.0555,0.25775,0.020084
tea,0.034014,0.24146,0.057861
su,0.01575,0.24358,0.074
siempre,0.005625,0.32771,0
reading,0.017042,0.23929,0.077
parents,0.022209,0.2585,0.052625
mum,0.0093335,0.21342,0.11058
forget,0.02743,0.22474,0.081125
date,0.020595,0.27195,0.04081
dance,0.0040278,0.23461,0.094695
as\u00ed,0,0.15383,0.012833
arrived,0.016611,0.27819,0.038528
airport,0.012771,0.25672,0.063848
a\u00f1o,0.0085556,0.099667,0.058444
\u3001,0,0.26989,0.063444
#we,0,0,1
#sunnyday,0,0,1
#rose,0,0,1
#nephew,0,0,1
#instafun,0,0,1
#fire,1,0,0
#cousins,0,0,1
tho,0.025583,0.25504,0.052708
thinking,0.013429,0.28705,0.032857
sunshine,0.029722,0.22132,0.082293
open,0.031722,0.24058,0.061
must,0.027792,0.2645,0.041042
mama,0.0024444,0.28642,0.044472
light,0,0.25614,0.077194
gave,0.02147,0.29506,0.016806
box,0,0.24987,0.083465
bath,0.027833,0.2495,0.056
aww,0.040484,0.24097,0.051877
\ud83d\ude0a,0,0.26664,0.06675
\u24d2,0,0,0
</3,0.067207,0.22562,0.0405
#want,0,0,1
#tea,0,0,1
#hi,0,0,1
#first,1,0,0
#dreams,0,0,1
#candy,0,0,1
#back,0,0,1
yourself,0.021209,0.11937,0.026083
winter,0.036658,0.26248,0.034192
tan,0.021687,0.26402,0.047625
sunny,0.10933,0.16875,0.05525
second,0.0030278,0.32195,0.0083335
okay,0.017545,0.25832,0.057467
office,0.017334,0.30342,0.012556
nails,0.0086665,0.24435,0.080314
mother,0.0225,0.21689,0.094
mon,0.016417,0.26583,0.051083
head,0.011,0.28129,0.041042
front,0.0032576,0.29211,0.037962
easter,0.006238,0.13184,0.028584
dan,0,0.31458,0.01875
concert,0,0.2605,0.072833
bro,0.0051665,0.27758,0.050583
bless,0.007111,0.2302,0.09603
\u0e21,0.042111,0.29122,0
\u043d\u0435,0,0.25955,0.073778
#vintage,0,0,1
#uni,0,0,1
#street,0,0,1
#moving,0,0,1
#job,0,0,1
#instagay,0,0,1
#instaboy,0,0,1
#feelings,0,0,1
#eat,0,0,1
#church,0,0,1
#bro,0,0,1
xx,0.013959,0.26013,0.059243
wants,0.018406,0.26119,0.053717
st,0.016208,0.26999,0.047139
side,0.03175,0.2441,0.057483
set,0.011667,0.25221,0.069486
pictures,0.0058705,0.26788,0.059583
pa,0.0057143,0.14583,0.015119
os,0.0079585,0.28992,0.035458
means,0.03125,0.266,0.036083
hehe,0.016556,0.20492,0.11186
cousin,0.0212,0.25638,0.055758
,0.038033,0.25843,0.036834
#years,0,0,1
#workout,1,0,0
#us,0,0.33333,0
#turkey,0,0,1
#short,0,0,1
#over,1,0,0
#on,1,0,0
#nike,1,0,0
#minions,0,0,0
#miami,0,0,1
#hard,0,0,1
#gayboy,0,0,1
#faces,0,0,1
#bomdia,0,0,1
wishing,0.0044333,0.27211,0.056791
use,0.015959,0.23446,0.082917
today's,0.0061515,0.28474,0.042444
tears,0.040183,0.21236,0.080783
starting,0,0.2948,0.038533
sea,0.0106,0.19963,0.12307
mommy,0.016381,0.28234,0.034581
ill,0.070083,0.18387,0.079375
glad,0.0081859,0.23092,0.094233
fan,0.028708,0.21354,0.091083
death,0.053555,0.27978,0
ass,0.0585,0.17912,0.095674
Err:508,0.0059335,0.24222,0.085177
#stupid,1,0,0
#strong,0,0,1
#story,0,0,1
#mommy,0,0,1
#ill,1,0,0
#behappy,0,0,1
#amigos,0,0,1
#america,1,0,0
won,0.0152,0.2462,0.071965
which,0.024667,0.241,0.067667
vamos,0.050083,0.26966,0.013583
told,0.010667,0.26308,0.059583
till,0.05475,0.23504,0.043625
spent,0.022639,0.28425,0.026472
solo,0.0080715,0.31402,0.011238
says,0.024042,0.22546,0.083834
road,0.012333,0.26199,0.059044
point,0.035259,0.26056,0.037518
living,0.014556,0.26971,0.049084
definitely,0.0156,0.21478,0.10292
ain't,0.043643,0.23893,0.050762
\u2606,0.11817,0.20237,0.012792
\u2605,0,0,0
#thinking,0,0,1
#smiley,0,0,1
#game,0,0,1
#follow4follow,0,0,1
#curls,0,0,1
#change,0,0,1
#anniversary,0,0,1
you'll,0.032587,0.27648,0.024262
wearing,0.0035556,0.29411,0.035667
thursday,0,0.12361,0.043055
store,0.025437,0.24704,0.060801
pour,0.0035,0.13845,0.024667
navidad,0.0048333,0.1174,0.044437
might,0.062333,0.23005,0.040945
kitty,0.042305,0.20095,0.090091
half,0.0235,0.28841,0.021458
gorgeous,0,0.28463,0.048709
facebook,0,0.29053,0.042805
else,0,0.24122,0.092111
cream,0.013166,0.26635,0.053817
both,0.019675,0.26198,0.051633
behind,0,0.18972,0.14361
babies,0,0.31567,0.017667
aw,0.035326,0.24725,0.050757
\u043d\u0430,0.019233,0.2557,0.0584
100,0.048148,0.24306,0.042152
#working,0,0,1
#view,0,0,1
#university,0,0,1
#trees,0,0,1
#sol,0,0,1
#shit,1,0,0
#room,0,0,1
#ready,0,0,1
#rainy,0,0,1
#pose,0,0,1
#paradise,0,0,1
#ocean,0,0,1
#nomakeup,0,0,1
#newyork,0,0,1
#iphoneonly,0,0,1
#dj,0,0,1
v,0.012445,0.29209,0.028806
nuevo,0.0042778,0.28739,0.041667
nobody,0.012583,0.1995,0.12125
g,0.030262,0.21945,0.083619
flowers,0.035,0.27992,0.018416
fans,0,0.27133,0.062
#walk,0,0,1
#waiting,0,0,1
#truestory,0,0,1
#sand,0,0,1
#please,0,0,1
#mine,1,0,0
#kisses,0,0,1
#just,0,0,1
#instaday,0,0,1
#happyday,0,0,1
#garden,0,0,1
#france,0,0,1
#florida,0,0,1
#daddy,0,0,1
#brazilian,0,0,1
#artist,1,0,0
water,0.031833,0.23256,0.068944
porque,0,0,0
pain,0.061822,0.21031,0.061145
noche,0.037889,0.27594,0.0195
lang,0,0.30917,0.024167
kinda,0.011437,0.24588,0.076
holidays,0.010273,0.2282,0.094862
fast,0,0.27455,0.058778
dogs,0,0.27721,0.056125
different,0,0.068335,0.098335
che,0,0.31167,0.021667
beer,0,0.25736,0.075975
art,0.00725,0.15942,0
anak,0,0,0
\u301c,0,0,0
#top,0,0,1
#share,0,0,1
#run,0,0,1
#remember,1,0,0
#pug,0,0,1
#one,0,0,1
#instago,0,0,1
#heaven,0,0,1
#hangout,0,0,1
#glee,1,0,0
#fireworks,0,0,1
#confused,1,0,0
#at,0,0,1
york,0.015917,0.25883,0.058583
worst,0.090732,0.2042,0.0384
wake,0.013466,0.2947,0.025167
taken,0.03,0.25395,0.049389
ride,0.022242,0.29971,0.011375
passed,0.006278,0.30145,0.025611
maybe,0.009111,0.218,0.10622
killed,0.11017,0.19944,0.023722
fire,0.055285,0.23311,0.04494
felicidad,0,0.29525,0.038083
exactly,0.018633,0.23702,0.077644
domingo,0.0105,0.11778,0.038389
buddy,0.017833,0.26869,0.046771
bring,0.03345,0.2409,0.058983
ako,0,0.25833,0.075
\u266a,0.012278,0.26033,0.060722
\u0e01,0,0.30122,0.032111
8,0.0083335,0.29067,0.034334
2012,0.01812,0.25481,0.060393
#women,0,0,1
#tomorrow,0,0,1
#show,1,0,0
#self,0,0,1
#madrid,0,0,1
#likes,0,0,1
#haircut,1,0,0
#cheese,0,0,1
#broke,1,0,0
#boo,0,0,1
y'all,0.0325,0.27579,0.02504
win,0.031858,0.22284,0.078633
walker,0,0,0
va,0.017847,0.26333,0.052167
started,0.031945,0.23908,0.06231
special,0.026583,0.25336,0.05339
soo,0.022365,0.24065,0.070313
semana,0,0.309,0.024333
s\u00f3,0.016,0.28408,0.03325
running,0.037236,0.25835,0.037778
others,0.017472,0.236,0.079778
lord,0.0049667,0.23993,0.088432
linda,0.0225,0.30371,0.007125
kill,0.078068,0.20038,0.054847
hit,0.03275,0.2452,0.055389
haven't,0.0039667,0.27496,0.054411
everybody,0.01619,0.18705,0.1301
d\u00edas,0,0.281,0.052335
cc,0.039033,0.25912,0.035183
app,0.032352,0.26405,0.036948
\u0e15,0,0.10283,0.063833
:p,0.025104,0.25608,0.052146
13,0,0.33333,0
#swimming,0,0,1
#simple,0,0,1
#scared,1,0,0
#rippaulwalker,0,0,0
#presents,0,0,1
#portrait,0,0,1
#niece,0,0,1
#im,0,0,1
#humpday,0,0,1
#everyone,0,0,1
#ever,0,0,1
#down,1,0,0
#bright,0,0,1
yg,0.0099165,0.25083,0.072583
wasn't,0.026528,0.27609,0.030722
thanksgiving,0.0030909,0.13864,0.024939
street,0.015381,0.2196,0.098357
san,0.0665,0.21841,0.048417
mundo,0,0.24633,0.087
gym,0.013555,0.1195,0.033556
green,0.038633,0.2717,0.023
dos,0,0.27909,0.05425
children,0.054333,0.25283,0.026166
celebrating,0.008762,0.28567,0.038905
assim,0.0389,0.21045,0.083984
amor,0,0.1155,0.051165
:P,0.0092889,0.26689,0.057182
#wet,0,0,1
#webstagram,0,0,1
#wah,1,0,0
#tumblr,1,0,0
#teen,1,0,0
#mybaby,0,0,1
#lazy,0,0,1
#jj,0,0,1
#iphone5,0,0,1
#history,1,0,0
#fact,0,0,1
#f4f,0,0,1
#disappointed,0,0,1
#design,1,0,0
#colorful,0,0,1
#blood,1,0,0
#besties,0,0,1
#beard,0,0.16667,0
#angel,0,0,1
sky,0.020389,0.23972,0.073222
single,0.0026389,0.27299,0.057708
ppl,0.0099585,0.10429,0.052415
ones,0.019222,0.26222,0.051889
officially,0.041817,0.24752,0.044
men,0.019417,0.23097,0.082945
matter,0.023,0.21136,0.099
lets,0.008,0.26895,0.05639
here's,0.023278,0.13539,0.008
daddy,0.010262,0.23626,0.086794
cumple,0,0,0
blessed,0.0635,0.18833,0.0815
_,0.072,0.20387,0.057458
>,0.0225,0.29789,0.012944
9,0.017917,0.20069,0.11472
15,0.019333,0.20549,0.10852
#yeah,0,0,1
#up,0,0,1
#thoughts,0,0,1
#sadface,0,0,1
#rock,0,0,1
#redlips,0,0,1
#loser,1,0,0
#instamoments,0,0.33333,0
#grey,0,0,1
#dessert,0,0,1
#california,0,0,1
#byebye,0,0,1
#batman,0,0,1
#babygirl,0,0,1
#all,0,0,1
wine,0.013389,0.25267,0.06722
who's,0.015167,0.29727,0.02094
wall,0.010533,0.26223,0.060567
van,0.032434,0.26564,0.035228
under,0.015083,0.28258,0.035667
ugh,0.079085,0.20771,0.046625
three,0.026367,0.30017,0.0068
state,0,0.29525,0.038083
shop,0.061583,0.19496,0.076792
mall,0.010875,0.25135,0.071111
laugh,0.039889,0.21008,0.083365
justin,0.048444,0.22911,0.055833
iphone,0.0075835,0.3077,0.018055
http://deck.ly,0.014992,0.1402,0.011475
hoje,0,0.33333,0
h,0.015905,0.25902,0.058405
giving,0.031389,0.261,0.040945
garden,0.028125,0.23482,0.070391
door,0.016834,0.2787,0.037806
cuz,0.011611,0.28044,0.041278
cumplea\u00f1os,0,0.12842,0.03825
country,0.0145,0.27167,0.047167
#yo,1,0,0
#vsco,0,0,0
#valentines,0,0.16667,0
#thebest,0,0,1
#sucks,1,0,0
#quoteoftheday,0,0,0
#office,0,0,1
#lake,0,0,1
#kuwait,0,0,1
#him,0,0,1
#hbd,0,0,1
#cheers,0,0,1
#books,0,0,1
#animals,0,0,1
yang,0,0.2955,0.037833
valentines,0,0.16667,0
smiles,0.014986,0.23442,0.083929
number,0.028867,0.24313,0.061367
literally,0.024833,0.14183,0
j'ai,0.016417,0.26583,0.051083
fit,0.017167,0.25497,0.061139
each,0.028156,0.26505,0.040133
drive,0.014278,0.28761,0.031444
choose,0.015583,0.27796,0.039875
child,0.028042,0.25304,0.05225
case,0.016309,0.27999,0.037067
\u0e36,0.043333,0.264,0.025833
\u0329,0.022,0.31133,0
,0.031722,0.26639,0.035222
30,0.01463,0.25316,0.065519
#vacaciones,0,0,0
#training,0,0,1
#sorrow,0,0,1
#rainbow,0,0,1
#outfit,0,0,1
#movies,0,0,1
#instafollow,0,0,1
#instacute,0,0,1
#illustration,0,0,1
#hawaii,0,0,1
#hashtag,1,0,0
#harrypotter,1,0,0
#future,0,0,1
#festival,0,0,1
#done,1,0,0
#break,0,0,1
wrote,0,0.16667,0
ver,0,0.136,0.030666
tired,0.091748,0.20611,0.035472
thoughts,0.01675,0.30317,0.013417
they're,0.011428,0.2469,0.075
surprise,0,0.21477,0.11857
sitting,0.020643,0.24881,0.063923
princess,0.013417,0.23404,0.085833
pink,0.050166,0.19572,0.087444
nunca,0,0.16667,0
needed,0.0070667,0.25867,0.0676
minutes,0.019709,0.27173,0.041896
lake,0.021933,0.24655,0.064849
hay,0,0.16667,0
happening,0.0089444,0.26761,0.056778
feelings,0.076548,0.2066,0.050191
dream,0.007778,0.21433,0.11122
dans,0.034542,0.25321,0.045542
cara,0,0.14547,0.0212
bitch,0.063461,0.23244,0.037433
answer,0.0665,0.25092,0.016
],0.0097915,0.30821,0.015333
\u26c4,0.004619,0.13043,0.031619
\u00e8,0.02375,0.30958,0
2nd,0,0.23951,0.093822
#special,0,0,1
#senior,0,0,1
#selfies,0,0.16667,0
#positivity,0,0,1
#photoshoot,0,0,1
#passion,0,0,1
#girly,0,0,1
#ginger,0,0,1
#clothes,0,0,1
#alcohol,0,0,1
tudo,0,0,0
tengo,0.0375,0.2815,0.014334
sunset,0.010042,0.26213,0.06121
sol,0,0.14088,0.025791
plus,0,0.20483,0.1285
pics,0.034228,0.24233,0.056806
muy,0.021583,0.12092,0.024167
kakak,0,0,0
july,0.053375,0.21794,0.062021
hand,0.042361,0.19692,0.094
fall,0.042611,0.21239,0.078334
est,0.007625,0.27296,0.05275
america,0.018861,0.22791,0.086505
\uff0c,0.014084,0.2795,0.03975
4th,0.031139,0.25928,0.042916
#vacations,0,0,1
#uk,0,0,1
#tokyo,1,0,0
#smoke,0,0,1
#shirt,0,0,1
#redhair,0,0,1
#playing,0,0,1
#playa,0,0.16667,0
#ny,0,0,1
#meow,0,0,1
#instapict,0,0,1
#instaframe,0,0,1
#horse,1,0,0
#havingfun,0,0,1
#gold,0,0,1
#dancing,0,0,1
#curly,0,0,1
#cartoon,0,0,1
#bath,1,0,0
#actor,0,0,1
understand,0.043111,0.25618,0.034044
uma,0.026167,0.28983,0.017334
tv,0.0073335,0.192,0.134
tuesday,0.0156,0.2878,0.029933
ta,0.0085,0.2665,0.058333
sur,0.066222,0.23822,0.028945
self,0.033028,0.28769,0.012611
probably,0.0034333,0.25996,0.069942
past,0.031259,0.22669,0.075389
needs,0.020096,0.27077,0.042467
move,0.030933,0.23323,0.069167
luck,0.010583,0.25604,0.06671
lots,0.045583,0.22678,0.06097
hahahaha,0.023889,0.24664,0.062805
felt,0.015583,0.287,0.030709
cup,0.018271,0.24583,0.06925
collection,0.017833,0.23754,0.077918
boo,0.012167,0.28433,0.036833
babe,0.0022666,0.28463,0.046434
aqui,0,0.26567,0.067666
\ud83d\ude18,0,0.1305,0.036167
\u0e23,0.015667,0.2915,0.026167
21,0,0.24133,0.092
18,0.023925,0.27496,0.03445
#what,0,0,1
#weird,0,0,1
#teacher,0,0,1
#sushi,0,0,1
#sotrue,0,0,1
#pencil,0,0,1
#missher,1,0,0
#men,0,0,1
#fish,0,0,1
#familytime,0,0,1
#familia,0,0,1
#damn,1,0,0
#boston,1,0,0
#bike,0,0,1
#badday,0,0,1
#amor,1,0,0
#2015,0,0,0
xmas,0.016472,0.23753,0.079333
wednesday,0.03375,0.082585,0.050335
wat,0.0075278,0.28499,0.040819
stupid,0.09252,0.17834,0.062481
simple,0,0.12711,0.039556
seems,0.0195,0.23723,0.076767
santa,0.030555,0.27125,0.031528
non,0.004625,0.25787,0.070833
meal,0.058417,0.24566,0.02925
mad,0.063104,0.19319,0.077041
kiss,0.025375,0.22925,0.07871
jagalah,0,0,0
future,0.02055,0.26736,0.045425
forgot,0.045028,0.25835,0.030056
eh,0.042445,0.2405,0.050389
bus,0.054945,0.24622,0.032167
bright,0.012233,0.16523,0.15587
bestfriend,0.039625,0.28696,0.00675
beat,0.011424,0.26331,0.058604
air,0.0075,0.26192,0.063917
\u00bf,0.031334,0.13534,0
<,0.068722,0.20556,0.059056
0,0,0.133,0.033667
/8,0.008,0.24814,0.077195
#vegas,0,0,1
#truelove,0,0,1
#toy,0,0,1
#tagsforlike,0,0,0
#student,0,0,1
#singer,0,0,1
#santa,0,0,1
#running,1,0,0
#pets,0,0,1
#make,0,0.16667,0
#justinbieber,1,0,0
#istanbul,0,0,1
#imissyou,0,0,1
#highschool,0,0,1
#guitar,0,0,1
#french,0,0,1
#followers,0,0,1
#die,1,0,0
#collage,0,0,1
#club,0,0,1
#bride,0,0,1
#body,0,0,1
#boanoite,0,0,0
#bikini,0,0,1
woman,0.036903,0.27628,0.020111
wee,0.021583,0.25037,0.061384
visit,0.017417,0.28009,0.035833
tidur,0,0,0
telling,0.02925,0.28042,0.023667
spend,0.008,0.28861,0.036778
seorang,0,0,0
retweet,0.010639,0.22782,0.094875
pool,0,0.26001,0.073319
moments,0.0097,0.23799,0.085642
memeluk,0,0,0
listening,0.091542,0.20817,0.033625
less,0.019266,0.2664,0.047667
lady,0.0145,0.23016,0.088667
ig,0,0.076585,0.090085
glasses,0.062167,0.26311,0.008
followers,0.013867,0.27792,0.041578
fact,0,0.16667,0
een,0.0091111,0.30367,0.020556
dias,0,0.10258,0.064085
des,0.1015,0.22545,0.006389
bem,0,0.12767,0.039
band,0.018433,0.23358,0.081289
awww,0.032726,0.24806,0.052548
amigos,0.0096665,0.25792,0.06575
adiknya,0,0,0
accident,0.093335,0.18634,0.053667
#venezuela,0,0,1
#vain,0,0,1
#tragedy,1,0,0
#tear,0,0,1
#stress,0,0,1
#star,0,0,1
#misshim,0,0,1
#lifestyle,0,0,1
#instahub,0,0,1
#hotel,0,0,1
#father,0,0,1
#fake,0,0,1
worth,0.012694,0.27661,0.044028
wonder,0.056533,0.26353,0.013267
vs,0.088912,0.22192,0.022533
voc\u00ea,0,0.33333,0
treat,0,0.25812,0.075208
thats,0.029782,0.27522,0.028325
talking,0.026976,0.2624,0.043952
spending,0.024583,0.23879,0.069958
share,0.036417,0.226,0.070915
sexy,0.010944,0.26014,0.06225
screen,0.014188,0.3011,0.01809
save,0,0.27833,0.055
qui,0.010167,0.243,0.080417
quem,0,0.14416,0.0225
posted,0,0.28447,0.048861
moving,0.021583,0.2899,0.021847
melhor,0,0.33333,0
lucky,0.0085555,0.22897,0.095832
looked,0.0289,0.2444,0.060033
listen,0,0.25185,0.081483
jajaja,0.0082085,0.28017,0.044958
hospital,0.015778,0.25839,0.059167
fell,0.026292,0.25396,0.053083
fat,0.03375,0.27516,0.024417
familia,0,0.272,0.061333
cover,0.019569,0.247,0.066764
chicken,0,0.22383,0.1095
[,0.013055,0.32028,0
#yes,0,0,1
#window,1,0,0
#uae,1,0,0
#sweden,1,0,0
#rt,0,0,1
#piercing,0,0,1
#missit,0,0,1
#loves,0,0,1
#ice,0,0,1
#film,1,0,0
#felicidad,0,0,1
#canon,0,0,1
#blond,0,0,1
#birthdaygirl,0,0,1
#bag,0,0,1
#babies,0,0,1
woke,0.022808,0.24574,0.064825
wishes,0.029333,0.068583,0.06875
upset,0.050335,0.23595,0.047056
university,0,0.27025,0.063083
uni,0.027,0.26811,0.038222
truly,0.032517,0.19577,0.10502
text,0.010778,0.25433,0.068222
sucks,0.053533,0.2053,0.0745
spring,0,0.33333,0
sin,0.048167,0.2205,0.064667
realize,0.010646,0.30713,0.015562
muito,0.0275,0.20417,0.10167
mt,0,0.33333,0
lindo,0.01375,0.28433,0.03525
knew,0.06946,0.21154,0.052333
k,0.038178,0.28456,0.0106
international,0.023667,0.27592,0.03375
gente,0,0.13911,0.027556
