0,neg,neu,pos
em,0.0067143,0.30971,0.016905
7,0.0067333,0.27693,0.049667
#starbucks,0,0.20667,0.12667
#sisters,0.012333,0.24771,0.073292
#great,0,0.16396,0.16937
#god,0,0.18487,0.14847
#flower,0.016205,0.25046,0.066667
#book,0,0.232,0.10133
#bestoftheday,0,0.25338,0.079952
team,0.017286,0.2649,0.051143
seen,0.054524,0.273,0.0058095
free,0.009,0.18442,0.13991
forever,0.0098,0.2636,0.059933
boys,0.0348,0.25327,0.045267
book,0.017282,0.27041,0.045641
#thanks,0,0.24533,0.088
#song,0.052905,0.20495,0.075476
#heartbroken,0.15495,0.166,0.012429
#for,0.024762,0.20195,0.10662
#be,0.0045,0.22992,0.098833
weeks,0.022476,0.29514,0.015714
lmao,0.034308,0.1879,0.11113
let's,0.032333,0.24473,0.0562
late,0.034667,0.23029,0.068429
gift,0,0.17233,0.161
dead,0.11014,0.20258,0.020611
around,0.0075,0.29613,0.0297
10,0.023857,0.26381,0.045667
#city,0.0031667,0.28294,0.047278
smh,0.0945,0.19373,0.045104
red,0.037917,0.24983,0.0455
months,0.023875,0.26642,0.043042
eat,0.0168,0.2901,0.026433
dont,0.021619,0.2801,0.031667
#thursday,0.0124,0.27167,0.049267
#polishgirl,0,0,0
#lost,0.1016,0.16713,0.0646
taking,0.033061,0.2533,0.04697
post,0.0305,0.25483,0.048
play,0,0.2294,0.10393
#russia,0.0063333,0.26253,0.064467
#place,0,0.33333,0
#nails,0.045722,0.19611,0.091444
#lastday,0.014444,0.29159,0.027296
took,0.011196,0.29131,0.030824
through,0.031533,0.28637,0.0154
sleep,0.046833,0.25167,0.034833
merry,0,0,0
#upset,0.18072,0.13406,0.018556
#tuesday,0,0.25333,0.08
#merrychristmas,0,0,0
#japan,0.0093704,0.27641,0.047519
#dream,0.029389,0.17378,0.13022
won't,0.018767,0.26087,0.053667
playing,0.0037333,0.24633,0.083267
meet,0.0033333,0.23008,0.099958
bought,0.0058222,0.26856,0.058956
\u0e19,0,0.28633,0.047
#wow,0.022963,0.18067,0.12967
#instafood,0,0.257,0.076333
#hate,0.13744,0.17022,0.025778
#graduation,0.034429,0.24333,0.055571
#goodday,0.010667,0.29267,0.03
#fuck,0.13022,0.20311,0
#but,0.066111,0.19556,0.071667
read,0,0.28144,0.051889
peace,0,0.19267,0.14067
movie,0.043667,0.23067,0.059
loves,0.0041852,0.19519,0.13396
holiday,0,0.19867,0.13467
#success,0.0081905,0.17752,0.14762
#breakfast,0.010444,0.27839,0.044444
tell,0.022556,0.26561,0.045167
sure,0.05797,0.2087,0.066636
mood,0,0.20295,0.13038
monday,0,0.30383,0.0295
hi,0.018167,0.21383,0.10133
happened,0.016125,0.27388,0.043292
halloween,0,0.27044,0.062889
anymore,0.022583,0.29804,0.012625
#play,0,0.1995,0.13383
#feeling,0,0.23333,0.1
#adorable,0,0.15054,0.18279
les,0,0.296,0.037333
\u0e4c,0,0.30983,0.0235
#sketch,0,0.31467,0.018667
#gym,0,0.21683,0.1165
#finally,0.032267,0.24813,0.052933
weather,0.031667,0.23037,0.071292
shoes,0.0069667,0.24897,0.0774
london,0.028489,0.25451,0.050356
fuck,0.13711,0.16217,0.034111
foto,0.011143,0.2991,0.023143
cool,0.0034583,0.26704,0.062792
chocolate,0.0026389,0.30261,0.028083
@justinbieber,0.054286,0.25014,0.028905
#ugly,0.0555,0.205,0.072833
#tattoo,0.024697,0.25691,0.051697
#not,0,0.29747,0.035867
#model,0,0.27117,0.062167
#mexico,0,0.28933,0.044
#mad,0.1241,0.18229,0.027048
#kid,0.015952,0.23695,0.080452
#fat,0.027417,0.25217,0.05375
#end,0,0,0
#always,0,0.29167,0.041667
person,0.026667,0.25229,0.054381
\u0438,0,0.30089,0.032444
\u00a1,0,0.30183,0.0315
#thanksgiving,0,0,0
#thailand,0,0.22456,0.10878
#purple,0.0132,0.22347,0.0966
#hello,0.018167,0.23754,0.077625
#handsome,0,0.14,0.19333
#goodvibes,0,0,0
#go,0,0.33333,0
#apple,0.0080833,0.26408,0.061167
saying,0.020433,0.29823,0.014667
m\u00e1s,0,0.25625,0.077083
hours,0.022711,0.26989,0.040733
gratis,0,0,0
):,0.10093,0.2066,0.0258
#onedirection,0.016111,0.25322,0.064056
#of,0,0.33333,0
#light,0.026333,0.213,0.094
#instasize,0,0,0
#freedom,0.0078889,0.17956,0.14589
working,0.051476,0.25024,0.031667
words,0.021524,0.26419,0.047667
top,0.055733,0.227,0.050667
outside,0.016958,0.28837,0.027958
mine,0.030375,0.2585,0.044458
bit,0.040067,0.2587,0.0346
#insta,0.022567,0.21647,0.0943
#fresh,0.021278,0.18972,0.12233
tu,0,0.30117,0.032167
there's,0.0063333,0.27994,0.047056
seeing,0,0.33333,0
rain,0.048556,0.25464,0.030083
high,0.021333,0.26939,0.042611
fucking,0.061,0.23492,0.0375
few,0.008,0.28281,0.0425
feels,0.010583,0.249,0.07375
bday,0.013273,0.25348,0.066576
#team,0.023111,0.26322,0.047
#paulwalker,0,0,0
#man,0.057875,0.18358,0.091958
tanpa,0,0,0
story,0,0.26738,0.065952
run,0.012556,0.27322,0.047556
met,0,0.30529,0.028048
hot,0.004375,0.27092,0.058
early,0.012762,0.25262,0.067952
check,0,0.29542,0.038
cek,0,0,0
ang,0.02775,0.23775,0.067833
%,0.010556,0.31111,0.011704
#times,0.041333,0.20289,0.089111
#thankyou,0.0075556,0.2065,0.11928
#couple,0,0.25413,0.0792
raih,0,0,0
loving,0,0.18,0.15333
langsung,0,0,0
kuis,0,0,0
keren,0,0,0
hadiah,0,0,0
gadget2,0,0,0
diundi,0,0,0
cold,0.023333,0.2746,0.0354
breakfast,0.022667,0.24576,0.065
\u2019,0.035778,0.29756,0
\u044f,0,0.28133,0.052
\u0441,0,0.33333,0
@biskuit_kokola,0,0,0
#throwbackthursday,0.036619,0.24319,0.053524
#tan,0.01397,0.24606,0.073303
#park,0.071889,0.181,0.080444
#news,0.071667,0.26167,0
#missing,0.098933,0.182,0.052467
#grateful,0,0.25633,0.077
help,0,0.24622,0.087111
happens,0.040967,0.23087,0.0615
final,0.01075,0.29079,0.031833
die,0.080917,0.17708,0.075333
cant,0.044792,0.28429,0.00425
call,0.019667,0.25313,0.060533
break,0.03675,0.25167,0.044917
\u0e27,0,0.33333,0
#sunglasses,0.002697,0.239,0.091636
#paris,0,0.262,0.071333
#cats,0.0073333,0.24608,0.079917
#brown,0.0095,0.26122,0.062667
#afternoon,0.032667,0.30067,0
#100happydays,0,0,0
wanted,0.031533,0.2618,0.040033
todos,0,0.31558,0.01775
son,0.020889,0.27089,0.041667
ni,0,0.25,0.083333
\u0432,0,0.30333,0.03
#wtf,0.12713,0.18746,0.01875
#emotional,0,0.238,0.095333
white,0.018286,0.2471,0.067952
twitter,0.021417,0.27742,0.0345
news,0.024333,0.27522,0.033778
kid,0.032389,0.24022,0.060722
ha,0,0.21328,0.12006
finished,0.028212,0.24988,0.055242
couldn't,0.0144,0.26313,0.0558
broken,0.15711,0.15078,0.025333
\u0e47,0,0.31647,0.016867
@akun_kepo,0,0,0
#lovethem,0.023833,0.218,0.0915
#italy,0,0.23367,0.099667
#empty,0.12433,0.18514,0.02381
#earth,0.0765,0.205,0.051833
ur,0.037333,0.24096,0.055
reason,0.04019,0.20762,0.085524
job,0.009963,0.21867,0.1047
college,0.030048,0.2519,0.051429
black,0.033667,0.22556,0.074167
\u00e0,0.021,0.239,0.073
#triste,0,0.33333,0
#mylife,0.038778,0.23689,0.057667
#lucky,0.003,0.24483,0.085444
#long,0,0.20767,0.12567
#instagramers,0,0.24981,0.083524
#instagirl,0.011133,0.25907,0.063133
#autumn,0.023333,0.26373,0.046267
#2012,0.037176,0.23808,0.058078
what's,0.036333,0.25331,0.043694
used,0.034778,0.29856,0
stay,0.0255,0.259,0.048833
shot,0.030889,0.23928,0.063167
ok,0.037978,0.21833,0.076956
ng,0.047,0.184,0.10233
month,0.011583,0.26392,0.057833
\u0e37,0,0.3225,0.010833
#pizza,0.010714,0.28724,0.035381
#fml,0.050833,0.27325,0.00925
#evening,0,0.24242,0.090917
#animal,0.029481,0.25741,0.046407
wrong,0.097571,0.23333,0.0024286
whole,0.012,0.26788,0.053458
truth,0.044444,0.21844,0.070444
todo,0.033,0.30033,0
q,0,0.31278,0.020556
paul,0,0,0
name,0.020833,0.26922,0.043278
loved,0.0061905,0.19005,0.1371
et,0,0.32262,0.010714
afternoon,0.026333,0.27,0.036933
#color,0.0092857,0.26571,0.058286
#anime,0.042778,0.25789,0.032667
try,0.023111,0.31022,0
tarde,0,0.33333,0
mejor,0,0.29756,0.035778
ice,0.016333,0.24995,0.067048
full,0.020333,0.26467,0.048333
fin,0,0.29092,0.042417
cut,0.081833,0.24192,0.0095833
#wednesday,0,0.33333,0
#spain,0.015444,0.23167,0.086222
#selca,0,0,0
#feel,0.049167,0.13717,0.14717
#cutie,0.01025,0.21842,0.10467
#concert,0,0.22633,0.107
#bonding,0.022833,0.25042,0.060083
#bed,0.03625,0.25333,0.043833
triste,0.031667,0.281,0.020667
quiero,0.0165,0.29183,0.025
present,0,0.22433,0.109
nos,0.045333,0.25133,0.0365
mr,0.016958,0.23367,0.082708
memories,0.046611,0.26456,0.022167
este,0,0.33333,0
du,0,0.31905,0.014286
#wish,0,0.272,0.061333
#random,0.046667,0.22933,0.057333
#mother,0.095333,0.238,0
#foreveralone,0.045476,0.22271,0.065143
#fall,0.0059524,0.22919,0.09819
#fail,0.10458,0.19475,0.034
#children,0.010667,0.282,0.040667
mind,0.01525,0.28892,0.029167
least,0.00875,0.2795,0.045083
hotel,0.0094167,0.25175,0.072167
comes,0.0079231,0.28269,0.042692
anyone,0,0.276,0.057333
#present,0,0.21167,0.12167
#minion,0,0,0
#lovelife,0,0.20853,0.1248
#blueeyes,0.020167,0.22683,0.0863
gotta,0.019833,0.23206,0.0815
esto,0,0.33333,0
enjoying,0,0,0
empty,0.087852,0.21641,0.029111
care,0.019667,0.2475,0.066167
also,0.018704,0.27122,0.04337
allah,0,0,0
20,0.0165,0.28408,0.03275
#this,0.063722,0.234,0.035722
#nightout,0.019889,0.26656,0.046889
#moscow,0.0079167,0.2915,0.033917
#fit,0.037167,0.14033,0.156
#december,0,0.243,0.090333
wonderful,0.017083,0.17417,0.14217
snow,0,0.297,0.036333
shopping,0.0099333,0.21733,0.106
seriously,0.12578,0.19389,0.013667
noite,0.082667,0.192,0.058667
nights,0,0.29644,0.036889
far,0.025576,0.27652,0.031242
dear,0.030111,0.23056,0.072667
buenos,0,0.213,0.12033
12,0.0077619,0.28495,0.040619
......,0.017889,0.26006,0.055389
#study,0.08,0.25333,0
#poor,0.083333,0.20022,0.049778
#mylove,0,0.27075,0.062583
#instaplace,0,0,0
#hat,0,0.23233,0.101
#goodtime,0.019222,0.19522,0.11889
#child,0.039,0.2356,0.058733
#airport,0.062667,0.27067,0
wedding,0,0.23986,0.093476
stuff,0.045185,0.21559,0.072556
proud,0,0.15233,0.181
pizza,0.0072667,0.27513,0.051
lonely,0.12022,0.21311,0
gets,0.099,0.20233,0.032
\u2744,0,0,0
#woman,0.082133,0.18173,0.069533
#tweegram,0.037529,0.24641,0.049412
#merry,0,0,0
#lights,0,0.24922,0.084111
#la,0.0355,0.287,0.010833
#guy,0.043133,0.21927,0.070933
#gorgeous,0,0.16958,0.16375
#football,0.026833,0.26425,0.042292
#brothers,0,0.199,0.13433
pero,0,0.228,0.10533
kind,0.011722,0.26822,0.053333
hell,0.12553,0.17187,0.035967
everyday,0.027583,0.24267,0.063083
close,0.035125,0.27121,0.026958
change,0.017167,0.25739,0.058778
buy,0.013917,0.27975,0.039667
boyfriend,0.017524,0.19871,0.1171
bored,0.060667,0.24573,0.026933
anything,0.029167,0.30417,0
^_^,0.010556,0.20311,0.11956
\ud83d\ude2d,0,0.33333,0
#yesterday,0,0,0
#scary,0.12413,0.16813,0.041067
#real,0.016111,0.31722,0
#ouch,0.088407,0.22722,0.017704
#mirror,0.0060476,0.229,0.098333
#lmao,0.035444,0.087111,0.21078
#draw,0,0,0
welcome,0,0.16833,0.165
short,0.0066667,0.3195,0.0071667
nada,0.019167,0.31417,0
il,0,0.33333,0
goes,0,0.30067,0.032667
during,0.012417,0.24925,0.071667
blue,0.017,0.25967,0.056667
\u2708,0,0.33333,0
#warm,0.028333,0.17789,0.12711
#vscocam,0,0.33333,0
#longhair,0,0.27194,0.061389
#lastnight,0.0196,0.2372,0.076533
#girlfriend,0.0132,0.29207,0.028
#eye,0.048933,0.22487,0.059533
wear,0.039593,0.25581,0.037889
walk,0.01,0.29294,0.030389
shirt,0.016889,0.25852,0.057926
puppy,0.025667,0.24257,0.065095
knows,0.0079524,0.23076,0.094619
inside,0.05025,0.23867,0.044333
hurt,0.11876,0.15614,0.058429
funny,0.047889,0.21222,0.073333
eating,0.032,0.23717,0.064208
#twitter,0.018533,0.2808,0.034067
#gone,0,0.276,0.057333
#days,0.021333,0.19033,0.12167
#daughter,0.023833,0.24375,0.06575
#chill,0,0.23433,0.099
#celebration,0,0.23258,0.10075
#big,0.0344,0.28313,0.0158
#believe,0,0,0
trip,0,0.28442,0.048917
hour,0.027444,0.27189,0.034037
favourite,0,0.31653,0.0168
boa,0.16533,0.168,0
#princess,0.035778,0.22011,0.077444
#pout,0.013917,0.30558,0.013917
#orange,0,0.267,0.066333
#favorite,0,0.17133,0.162
#dubai,0,0.28567,0.047667
#childhood,0,0.20833,0.125
starbucks,0,0.33333,0
once,0.036917,0.24067,0.05575
happen,0,0.33333,0
f,0,0.23333,0.1
enough,0,0.27589,0.057444
club,0.0072857,0.26114,0.064905
#very,0,0.33333,0
#train,0.0069524,0.28533,0.041048
#tonight,0,0.268,0.065333
#reality,0.06825,0.23058,0.034583
#navidad,0,0,0
#natural,0,0.1285,0.20483
#money,0.061778,0.22956,0.042
#instaplaceapp,0,0,0
#instahappy,0,0.27456,0.058778
#dad,0,0.24756,0.085778
young,0.041556,0.25589,0.035944
talk,0.029583,0.27325,0.0305
money,0.027222,0.29044,0.015667
mean,0.030133,0.2736,0.0296
instagram,0.033,0.28322,0.017111
faces,0.023111,0.2305,0.079667
evening,0,0.22111,0.11222
drink,0.0029722,0.30722,0.023139
cont,0.026883,0.28182,0.024623
beauty,0,0.16333,0.17
bar,0.017857,0.276,0.039524
1st,0.018,0.29225,0.023083
#tv,0.0037667,0.2786,0.050967
#son,0,0.28789,0.045444
#potd,0,0,0
#painting,0,0,0
#it,0,0.24067,0.092667
#hospital,0.033167,0.25517,0.045
#cut,0.077833,0.18767,0.067833
#class,0.061167,0.21633,0.055833
video,0.0083333,0.28483,0.040167
tea,0.0081111,0.2815,0.043722
su,0,0.28283,0.0505
siempre,0.01125,0.32208,0
reading,0.0235,0.24367,0.066167
parents,0.020917,0.2705,0.041917
mum,0.018667,0.2185,0.096167
forget,0.033583,0.21092,0.08875
date,0,0.27433,0.059
dance,0.0080556,0.28889,0.036389
as\u00ed,0,0,0
arrived,0,0.28839,0.044944
airport,0.013476,0.3071,0.012762
a\u00f1o,0,0,0
\u3001,0,0.29011,0.043222
#we,0,0.24167,0.091667
#sunnyday,0,0.29517,0.038167
#rose,0.034267,0.28913,0.0099333
#nephew,0.0084667,0.26733,0.057533
#instafun,0,0.18367,0.14967
#fire,0.1025,0.18833,0.0425
#cousins,0,0.23017,0.10317
tho,0.035833,0.23392,0.063583
thinking,0.019667,0.31367,0
sunshine,0,0.18242,0.15092
open,0.023778,0.25233,0.057167
must,0.055583,0.26033,0.017417
mama,0.0048889,0.28706,0.041389
light,0,0.28144,0.051889
gave,0.027667,0.29306,0.012611
box,0,0.221,0.11233
bath,0,0.25033,0.083
aww,0.0087083,0.2625,0.062125
\ud83d\ude0a,0,0.24483,0.0885
\u24d2,0,0,0
</3,0.11222,0.18896,0.032111
#want,0,0,0
#tea,0,0.27233,0.061
#hi,0.0045714,0.2169,0.11186
#first,0,0,0
#dreams,0.021167,0.19244,0.11972
#candy,0.0153,0.22027,0.097767
#back,0,0.33333,0
yourself,0.042417,0.23875,0.052167
winter,0.023067,0.2698,0.040467
tan,0.043375,0.26704,0.022917
sunny,0.018667,0.20417,0.1105
second,0.0060556,0.31056,0.016667
okay,0.013556,0.23778,0.082
office,0.034667,0.2735,0.025111
nails,0.017333,0.24061,0.075389
mother,0.028778,0.20744,0.097222
mon,0,0.33333,0
head,0,0.28408,0.04925
front,0.0065152,0.29406,0.032758
easter,0.012476,0.26369,0.057167
dan,0,0.29583,0.0375
concert,0,0.25333,0.08
bro,0.010333,0.28267,0.040333
bless,0.014222,0.18256,0.13656
\u0e21,0,0.33333,0
\u043d\u0435,0,0.28833,0.045
#vintage,0,0.22244,0.11089
#uni,0.032,0.18589,0.11544
#street,0,0.23992,0.093417
#moving,0.031042,0.25054,0.05175
#job,0,0.31792,0.015417
#instagay,0.049833,0.2495,0.034
#instaboy,0,0.2085,0.12483
#feelings,0,0.30317,0.030167
#eat,0.0158,0.28487,0.032667
#church,0,0.21029,0.12305
#bro,0,0.28042,0.052917
xx,0.027917,0.202,0.10342
wants,0.0142,0.26887,0.050267
st,0,0.30539,0.027944
side,0.028667,0.24353,0.061133
set,0.014667,0.24125,0.077417
pictures,0.011741,0.27126,0.050333
pa,0,0,0
os,0.015917,0.2465,0.070917
means,0,0.26117,0.072167
hehe,0.033111,0.16533,0.13489
cousin,0.0424,0.24767,0.043267
,0.026133,0.29447,0.012667
#years,0.039556,0.25,0.043889
#workout,0,0.33333,0
#us,0,0.33333,0
#turkey,0.032083,0.212,0.08925
#short,0,0.25092,0.082417
#over,0,0,0
#on,0.08,0.19217,0.061333
#nike,0.032,0.30133,0
#minions,0,0,0
#miami,0,0.2215,0.11183
#hard,0.048667,0.10433,0.18067
#gayboy,0.056833,0.22825,0.04825
#faces,0,0.17867,0.15467
#bomdia,0,0.232,0.10133
wishing,0.0088667,0.26013,0.064333
use,0.031917,0.26208,0.039333
today's,0.012303,0.28403,0.037
tears,0.055167,0.21533,0.062833
starting,0,0.28333,0.05
sea,0,0.166,0.16733
mommy,0.023,0.27087,0.0394
ill,0.122,0.13633,0.075
glad,0.011467,0.21407,0.1078
fan,0.045333,0.187,0.101
death,0.10711,0.22622,0
ass,0.117,0.17063,0.045625
Err:508,0.011867,0.2072,0.11427
#stupid,0.12728,0.19406,0.012056
#strong,0.041833,0.18883,0.1025
#story,0,0.33333,0
#mommy,0,0.27942,0.053917
#ill,0.17767,0.15567,0
#behappy,0,0.33333,0
#amigos,0,0.15858,0.17475
#america,0.041444,0.25717,0.034667
won,0.0168,0.2084,0.10813
which,0,0.285,0.048333
vamos,0,0.33333,0
told,0.021333,0.2805,0.0315
till,0.056583,0.24517,0.031667
spent,0.045278,0.26394,0.024167
solo,0.016143,0.29471,0.022476
says,0,0.23967,0.093667
road,0,0.27811,0.055222
point,0.033296,0.27567,0.02437
living,0.0053333,0.27437,0.053667
definitely,0,0.1825,0.15083
ain't,0.066,0.251,0.016333
\u2606,0,0.30775,0.025583
\u2605,0,0,0
#thinking,0,0.207,0.12633
#smiley,0.019067,0.18613,0.12807
#game,0.012,0.23728,0.084111
#follow4follow,0,0.16367,0.16967
#curls,0.011133,0.2332,0.089
#change,0.050333,0.22717,0.055833
#anniversary,0.023733,0.24653,0.063067
you'll,0.051286,0.26719,0.014857
wearing,0,0.33333,0
thursday,0,0.24722,0.086111
store,0.011429,0.27119,0.050714
pour,0.007,0.27689,0.049333
navidad,0,0,0
might,0.054833,0.21494,0.063556
kitty,0.076444,0.17444,0.082556
half,0.047,0.27806,0.0083333
gorgeous,0,0.23592,0.097417
facebook,0,0.3095,0.023833
else,0,0.25533,0.078
cream,0.026333,0.22187,0.085133
both,0.016933,0.24847,0.067933
behind,0,0.147,0.18633
babies,0,0.298,0.035333
aw,0.044944,0.2555,0.032889
\u043d\u0430,0,0.254,0.079333
100,0.045429,0.22538,0.062571
#working,0,0,0
#view,0,0.2178,0.1156
#university,0,0.2505,0.082833
#trees,0,0.2542,0.079133
#sol,0,0.29844,0.034889
#shit,0.17667,0.107,0.049667
#room,0,0.25175,0.081583
#ready,0,0.20358,0.12975
#rainy,0.073667,0.182,0.077667
#pose,0,0.17122,0.16211
#paradise,0.00575,0.18408,0.14342
#ocean,0.027267,0.2506,0.055467
#nomakeup,0,0.15544,0.17789
#newyork,0.015611,0.27428,0.043444
#iphoneonly,0,0.27483,0.0585
#dj,0,0.219,0.11433
v,0.024889,0.27867,0.029778
nuevo,0,0.33333,0
nobody,0.025167,0.23183,0.076333
g,0.032524,0.25057,0.050238
flowers,0.025667,0.27083,0.036833
fans,0,0.20933,0.124
#walk,0.015917,0.25758,0.059833
#waiting,0,0.2582,0.075133
#truestory,0.013889,0.25967,0.059778
#sand,0,0.33333,0
#please,0.060667,0.11033,0.16233
#mine,0.0255,0.30783,0
#kisses,0,0.221,0.11233
#just,0.011667,0.24683,0.074833
#instaday,0,0.254,0.079333
#happyday,0,0,0
#garden,0.024,0.22189,0.087444
#france,0,0.27483,0.0585
#florida,0.014867,0.275,0.043467
#daddy,0,0.2235,0.10983
#brazilian,0.049333,0.22267,0.061333
#artist,0.098,0.23533,0
water,0.037,0.201,0.095333
porque,0,0,0
pain,0.098444,0.19689,0.037889
noche,0.026667,0.28422,0.022444
lang,0,0.33333,0
kinda,0.022875,0.27667,0.03375
holidays,0,0.211,0.12233
fast,0,0.28811,0.045222
dogs,0,0.33333,0
different,0,0.13667,0.19667
che,0,0.33333,0
beer,0,0.28447,0.048867
art,0,0,0
anak,0,0,0
\u301c,0,0,0
#top,0.010611,0.18006,0.14267
#share,0.075444,0.13322,0.12467
#run,0,0.20211,0.13122
#remember,0.032,0.30133,0
#pug,0.10067,0.18533,0.047333
#one,0.024,0.28211,0.027222
#instago,0.009,0.28238,0.041952
#heaven,0.021444,0.17633,0.13559
#hangout,0,0.23183,0.1015
#glee,0.022333,0.223,0.088
#fireworks,0.0312,0.2058,0.0964
#confused,0.205,0.12833,0
#at,0,0.15817,0.17517
york,0,0.33333,0
worst,0.10633,0.227,0
wake,0.026933,0.27673,0.029667
taken,0.023778,0.30956,0
ride,0.0084,0.32493,0
passed,0.012556,0.26956,0.051222
maybe,0.018222,0.24267,0.072444
killed,0.13922,0.19411,0
fire,0.11057,0.20105,0.021714
felicidad,0,0.33333,0
exactly,0.0116,0.23527,0.0864
domingo,0.021,0.23556,0.076778
buddy,0.035667,0.24892,0.048667
bring,0.040833,0.24,0.0525
ako,0,0.18333,0.15
\u266a,0.024556,0.28467,0.024111
\u0e01,0,0.30856,0.024778
8,0.016667,0.303,0.013667
2012,0.010381,0.2671,0.055857
#women,0.053667,0.20333,0.076333
#tomorrow,0.025,0.23756,0.070778
#show,0,0.33333,0
#self,0.017267,0.2676,0.048467
#madrid,0,0.259,0.074333
#likes,0.030167,0.19933,0.10383
#haircut,0.060667,0.27267,0
#cheese,0,0.26456,0.068778
#broke,0.1195,0.18367,0.030167
#boo,0,0.33333,0
y'all,0.033333,0.28278,0.017222
win,0.0061333,0.23293,0.094267
walker,0,0,0
va,0.015111,0.29567,0.0225
started,0.021889,0.26744,0.044
special,0.0083333,0.21822,0.10678
soo,0.019778,0.22383,0.089722
semana,0,0.33333,0
s\u00f3,0.015917,0.28308,0.034333
running,0.031889,0.28078,0.020722
others,0.015833,0.298,0.019333
lord,0,0.23,0.10333
linda,0.010667,0.30842,0.01425
kill,0.11708,0.17742,0.03875
hit,0.0655,0.25567,0.012167
haven't,0.0079333,0.2938,0.0316
everybody,0,0.17333,0.16
d\u00edas,0,0.22867,0.10467
cc,0,0.28917,0.044167
app,0.013333,0.28673,0.033267
\u0e15,0,0,0
:p,0.034708,0.20875,0.089875
13,0,0.33333,0
#swimming,0,0.30056,0.032778
#simple,0.027429,0.24667,0.059286
#scared,0.12733,0.154,0.052
#rippaulwalker,0,0,0
#presents,0,0.33333,0
#portrait,0,0.28922,0.044111
#niece,0.044889,0.21311,0.075333
#im,0,0.31117,0.022167
#humpday,0,0,0
#everyone,0,0.22633,0.107
#ever,0.029467,0.2374,0.066467
#down,0.10806,0.20283,0.022444
#bright,0,0,0
yg,0.019833,0.29533,0.018167
wasn't,0.053056,0.25917,0.021111
thanksgiving,0,0,0
street,0.030762,0.25886,0.043714
san,0.045667,0.24633,0.041333
mundo,0,0.24217,0.091167
gym,0.027111,0.239,0.067111
green,0.0092667,0.32407,0
dos,0,0.30817,0.025167
children,0,0.281,0.052333
celebrating,0.017524,0.238,0.07781
assim,0,0.25617,0.077167
amor,0,0.231,0.10233
:P,0.0091111,0.21839,0.10583
#wet,0.082333,0.14583,0.10517
#webstagram,0.016375,0.26988,0.047042
#wah,0.064778,0.26856,0
#tumblr,0.037667,0.2655,0.030167
#teen,0.028778,0.25278,0.051778
#mybaby,0.017333,0.24578,0.070333
#lazy,0.088444,0.18367,0.061222
#jj,0.029,0.21183,0.092467
#iphone5,0,0.28711,0.046222
#history,0.08,0.25333,0
#fact,0.018267,0.2496,0.065533
#f4f,0,0.33333,0
#disappointed,0.11367,0.195,0.024667
#design,0,0,0
#colorful,0,0.2374,0.095933
#blood,0.073167,0.26017,0
#besties,0.019333,0.28133,0.032667
#beard,0,0,0
#angel,0.014333,0.24878,0.070111
sky,0,0.239,0.094333
single,0,0.29175,0.041583
ppl,0.019917,0.20858,0.10483
ones,0.038444,0.215,0.079889
officially,0.053167,0.28017,0
men,0.016667,0.23111,0.085556
matter,0.046,0.21772,0.069667
lets,0,0.22056,0.11278
here's,0.046556,0.27078,0.016
daddy,0,0.24656,0.086778
cumple,0,0,0
blessed,0,0.17033,0.163
_,0.07425,0.23258,0.0265
>,0.017222,0.31611,0
9,0,0.1845,0.14883
15,0.038667,0.23647,0.0582
#yeah,0,0.213,0.12033
#up,0,0.24033,0.093
#thoughts,0.020417,0.27158,0.041333
#sadface,0.048278,0.28506,0
#rock,0.046778,0.27656,0.01
